month_partition;watch_date;channelname;content_playback_type;daily_total_minute;nr_unique_viewers
202502;2025-02-21;Radio bravo!;LTV;152997,95;665
202502;2025-02-22;Pickbox TV;IR;50578,11;710
202502;2025-02-22;RTL Passion;IR;9706,19;123
202502;2025-02-23;MTV Hits;LTV;128144,66;1124
202502;2025-02-26;Arenasport 2;LTV;1368049,02;24511
202502;2025-02-26;Osječka TV;LTV;78170,86;2435
202502;2025-02-27;Cartoonito;LTV;55676,36;800
202502;2025-02-27;Vivid TV;CUTV;2761,96;268
202502;2025-02-28;Brazzers TV;LTV;101822,41;3953
202502;2025-02-28;RTL;IR;435646,38;6414
202503;2025-03-02;Nickelodeon HD;CUTV;10852,54;144
202503;2025-03-02;Viasat History;CUTV;14290,06;257
202503;2025-03-03;Cinestar Fantasy;LTV;8153,85;214
202503;2025-03-03;Viasat Explore;LTV;452370,04;7650
202503;2025-03-06;Jugoton;LTV;76142,12;879
202503;2025-03-06;MTV 00s;LTV;122966,7;979
202503;2025-03-06;National Geographic;CUTV;42258,19;817
202503;2025-03-07;Cinemax;IR;7295,89;137
202503;2025-03-09;E! Entertainment;LTV;51292,42;1690
202503;2025-03-09;Fashion TV;LTV;13413,24;272
202503;2025-03-09;Radio Happy FM;LTV;60897,16;316
202503;2025-03-10;Arenasport 2;LTV;781698,27;12443
202503;2025-03-10;Osječka TV;LTV;122672,66;2864
202503;2025-03-11;ADRIA MUSIC TELEVISION;LTV;19940,48;792
202503;2025-03-11;Cartoonito;LTV;91933,89;1200
202503;2025-03-11;Vivid TV;CUTV;4726,16;542
202503;2025-03-12;Brazzers TV;LTV;76624,77;6556
202503;2025-03-12;RTL;IR;425355,87;6900
202503;2025-03-13;Epic Drama;CUTV;20976,44;275
202503;2025-03-14;EroX;LTV;59253,1;420
202503;2025-03-15;Cinestar TV Fantasy;IR;18074,29;268
202503;2025-03-15;Doma TV;LTV;4773216,13;51087
202503;2025-03-15;GameHub;LTV;7457,56;314
202503;2025-03-16;Hayat;LTV;208538,89;4128
202503;2025-03-17;M1 Film;CUTV;11804,33;224
202503;2025-03-17;RTL Living;LTV;1659673,9;35481
202503;2025-03-18;Vivid Red;LTV;92567,97;7222
202503;2025-03-19;24Kitchen;CUTV;23171,68;432
202503;2025-03-19;RTV HB;LTV;47368,52;2036
202503;2025-03-20;HRT 2;CUTV;595370,13;7103
202503;2025-03-20;Viasat True Crime;LTV;633297,41;8502
202503;2025-03-21;RTL Kockica;LTV;882359,97;13040
202503;2025-03-22;Arenasport 1;IR;11223,7;269
202503;2025-03-23;CineStar TV Action & Thriller;IR;38471,82;519
202503;2025-03-23;Nickelodeon hrvatski;CUTV;103496,11;1996
202503;2025-03-23;Radio HR2;LTV;21900,22;184
202503;2025-03-23;STAR Crime;IR;38591,41;529
202503;2025-03-24;AMC;IR;22255,72;316
202503;2025-03-24;CMC - Croatian Music Channel;LTV;502061,74;6052
202503;2025-03-24;Klape i Tambure;LTV;189409,12;2578
202503;2025-03-25;HBO 2;LTV;283521,66;5485
202503;2025-03-27;TV1000;LTV;236995,53;6199
202503;2025-03-27;ZDF;LTV;28667,71;320
202503;2025-03-28;RTS 1;LTV;101132,05;2075
202503;2025-03-29;Arena Fight;LTV;393427,01;7303
202503;2025-03-29;Private TV;IR;1293,43;146
202503;2025-03-29;Viasat Nature;LTV;327893,06;9412
202503;2025-03-30;STAR Life;CUTV;139217,8;1894
202503;2025-03-31;Balkan TV;LTV;98043,89;2563
202503;2025-03-31;HBO;LTV;673005,05;13065
202504;2025-04-01;M1 Film;CUTV;12973,76;242
202504;2025-04-01;RTL Living;LTV;1815286,22;37594
202504;2025-04-02;Vivid Red;LTV;68133,41;6671
202504;2025-04-03;24Kitchen;CUTV;27457,42;524
202504;2025-04-03;RTV HB;LTV;40092,59;1966
202504;2025-04-04;CNBC Europe;LTV;43006,57;540
202504;2025-04-05;History;CUTV;39404,65;683
202504;2025-04-05;N1;IR;3520,4;104
202504;2025-04-07;Stingray Classica;LTV;23657,12;282
202504;2025-04-08;Arenasport 10;LTV;7543,96;233
202504;2025-04-09;DM SAT;LTV;138469,99;1860
202504;2025-04-09;Vivid TV;LTV;91920,38;6828
202504;2025-04-11;TV1000;LTV;256240,19;5245
202504;2025-04-11;ZDF;LTV;29103,38;231
202504;2025-04-12;RTS 1;LTV;117364,84;1975
202504;2025-04-13;Arena Fight;LTV;641394,79;8948
202504;2025-04-13;Private TV;IR;1343,68;132
202504;2025-04-13;Viasat Nature;LTV;413870,47;10993
202504;2025-04-14;Cinestar TV Premiere 2;LTV;54363,43;1071
202504;2025-04-15;Hit mjeseca;LTV;484620,47;15550
202504;2025-04-16;Euronews;LTV;14308,38;429
202504;2025-04-17;Cinestar TV 2;IR;11773,4;193
202504;2025-04-18;HRT 2;LTV;7866334,36;73426
202504;2025-04-18;OTV;LTV;81318,1;2277
202504;2025-04-19;Cinemax;CUTV;16229,39;265
202504;2025-04-20;Balkan Trip;LTV;30615,26;940
202504;2025-04-20;RTL 2 njemački;LTV;9390,8;200
202504;2025-04-21;Toon Kids;CUTV;8467,71;278
202504;2025-04-21;Z1;CUTV;4278,93;156
202504;2025-04-22;HRT 4;LTV;4658706,56;60002
202504;2025-04-22;NickMusic;LTV;81478,98;969
202504;2025-04-22;STAR Movies;LTV;1277880,64;22343
202504;2025-04-23;Nova TV;IR;293332,77;4781
202504;2025-04-24;RTL;CUTV;1336637,56;18656
202504;2025-04-24;Sport 1;LTV;48116,29;1840
202504;2025-04-25;Blue Hustler;LTV;106246,39;6290
202504;2025-04-25;TV SLO 2;LTV;2436,25;172
202504;2025-04-27;Al Jazeera;LTV;108016,59;2544
202504;2025-04-27;Arenasport 8;LTV;235317,87;7538
202504;2025-04-27;Cinestar TV Fantasy;CUTV;56004,03;822
202504;2025-04-27;MUZZIK mix;LTV;33650,61;832
202504;2025-04-27;Nick Jr. hrvatski;IR;5570,89;116
202504;2025-04-28;Radio yammatFM;LTV;22087,44;111
202504;2025-04-28;STAR Life;LTV;718300,62;11567
202505;2025-05-01;Cinestar TV 2;IR;12772,14;194
202505;2025-05-03;0;LTV;1881,64;175
202505;2025-05-03;Cinemax;CUTV;14665,41;279
202505;2025-05-03;HRT 2;CUTV;709608,46;8791
202505;2025-05-05;Nickelodeon hrvatski;LTV;1161094,07;7185
202505;2025-05-06;Kanal Ri;LTV;32784,12;1572
202505;2025-05-06;PLAVA Vinkovačka;LTV;57754,26;2025
202505;2025-05-06;Pink BH;LTV;120416,74;685
202505;2025-05-07;AMC;IR;13692,99;197
202505;2025-05-07;Arenasport 6;LTV;60077,67;2701
202505;2025-05-11;Al Jazeera;LTV;135043,91;2847
202505;2025-05-11;Arenasport 8;LTV;155767,1;4676
202505;2025-05-11;Cinestar TV Fantasy;CUTV;75318,05;1018
202505;2025-05-11;MUZZIK mix;LTV;32079,13;847
202505;2025-05-11;Nick Jr. hrvatski;IR;6319,25;129
202505;2025-05-12;STAR Life;LTV;669872,59;11282
202505;2025-05-14;HBO;LTV;269266,05;6412
202505;2025-05-14;Hustler TV;LTV;83889,72;7135
202505;2025-05-15;Cinestar TV Comedy & Family;IR;9074,51;162
202505;2025-05-15;History 2;LTV;489713,45;9238
202505;2025-05-15;Laudato TV;LTV;960637,12;7719
202505;2025-05-16;FTV;LTV;21953,99;948
202505;2025-05-16;Pickbox TV;LTV;1567741,45;30642
202505;2025-05-16;RTL Passion;LTV;303814,08;3583
202505;2025-05-17;Pickbox TV;CUTV;239573,44;2524
202505;2025-05-17;Radio Split;LTV;32209,84;198
202505;2025-05-17;Sportska Televizija;LTV;353664,85;14450
202505;2025-05-18;CGTN Documentary;LTV;39419,48;1723
202505;2025-05-18;Slavonska TV;LTV;79112,16;2475
202505;2025-05-19;Arenasport 5;IR;2048,3;115
202505;2025-05-19;Toon Kids;LTV;116443,45;1611
202505;2025-05-22;TV Zapad;LTV;17497,59;1467
202505;2025-05-24;Pink Extra;LTV;8116,35;237
202505;2025-05-24;RTL Crime;IR;14387,16;219
202505;2025-05-25;N1;LTV;1933598,51;41597
202505;2025-05-25;Private TV;CUTV;5532,85;456
202505;2025-05-28;RAI Scuola;LTV;6151,47;138
202505;2025-05-28;Viasat Kino;CUTV;18925,36;227
202505;2025-05-29;Cinestar TV 2;CUTV;36913,05;495
202501;2025-01-01;RTL Crime;LTV;1825924,26;24402
202501;2025-01-02;Mini TV;CUTV;10367,62;203
202501;2025-01-02;Muzzik;LTV;4937,75;240
202501;2025-01-03;Toxic Folk;LTV;64623,61;1002
202501;2025-01-04;M1 Film;IR;11755,12;203
202501;2025-01-06;24Kitchen;IR;6681;146
202501;2025-01-06;SBTV;LTV;31889,69;2076
202501;2025-01-07;FilmBox Extra;CUTV;15218,07;261
202501;2025-01-08;History;IR;14646,35;301
202501;2025-01-10;Arena Esport;LTV;16724,51;419
202501;2025-01-10;E! Entertainment;CUTV;5800,77;115
202501;2025-01-10;GP1;LTV;9079,87;540
202501;2025-01-10;Nickelodeon hrvatski;IR;20724,16;506
202501;2025-01-10;Nicktoons;LTV;207575,81;1755
202501;2025-01-11;Pink Plus;LTV;130752,26;865
202501;2025-01-12;BHT 1;LTV;39288,49;1899
202501;2025-01-12;EroXXX;CUTV;5924,98;512
202501;2025-01-13;Cinemax 2;LTV;138738,05;5177
202501;2025-01-13;Nat Geo Wild;LTV;1185446,57;19569
202501;2025-01-15;Klasik;CUTV;64560,38;971
202501;2025-01-17;Nickelodeon HD;CUTV;7103,94;129
202501;2025-01-17;Viasat History;CUTV;20590,87;311
202501;2025-01-18;Cinestar Fantasy;LTV;4758,17;171
202501;2025-01-18;Viasat Explore;LTV;729171,24;13843
202501;2025-01-20;History 2;IR;8586,45;175
202501;2025-01-20;Laudato TV;IR;3809,84;113
202501;2025-01-20;Radio bravo!;LTV;129123,64;606
202501;2025-01-21;Pickbox TV;IR;50077,61;796
202501;2025-01-21;RTL Passion;IR;12255,03;151
202501;2025-01-22;MTV Hits;LTV;126816,15;773
202501;2025-01-25;Arenasport 2;LTV;737828,35;18862
202501;2025-01-25;Osječka TV;LTV;63465,85;2598
202501;2025-01-25;Vivid TV;LTV;85654,22;6374
202501;2025-01-26;Cartoonito;LTV;121498,79;1898
202501;2025-01-27;Brazzers TV;LTV;86844,33;8871
202501;2025-01-27;RTL;IR;429939,41;7730
202501;2025-01-28;Epic Drama;CUTV;36822,58;445
202501;2025-01-30;DMC;LTV;432635,81;4183
202501;2025-01-31;Hit TV;LTV;68118,82;1261
202502;2025-02-01;Nickelodeon HD;CUTV;12238,56;170
202502;2025-02-01;Viasat History;CUTV;18301,85;281
202502;2025-02-02;Cinestar Fantasy;LTV;5155,24;176
202502;2025-02-02;Viasat Explore;LTV;676836,07;12574
202502;2025-02-05;Jugoton;LTV;98276,73;1181
202502;2025-02-05;MTV 00s;LTV;172530,51;1203
202502;2025-02-05;National Geographic;CUTV;55637,27;1088
202502;2025-02-08;E! Entertainment;LTV;66951,15;2283
202502;2025-02-08;Fashion TV;LTV;18931,6;381
202502;2025-02-08;Radio Happy FM;LTV;105841,82;496
202502;2025-02-09;HBO;IR;47712,31;589
202502;2025-02-09;Nick Jr. engleski;LTV;23517,29;488
202502;2025-02-10;Cartoonito;LTV;103521,56;1444
202502;2025-02-10;Vivid TV;CUTV;4821,56;497
202502;2025-02-11;Brazzers TV;LTV;80143,99;7359
202502;2025-02-11;RTL;IR;480089,37;8033
202502;2025-02-12;Epic Drama;CUTV;21484,78;345
202502;2025-02-14;Cinestar TV Fantasy;IR;31125,1;439
202502;2025-02-14;Doma TV;LTV;6765424,48;69228
202502;2025-02-14;GameHub;LTV;7116,25;353
202502;2025-02-15;Hayat;LTV;216107,56;4097
202502;2025-02-16;M1 Film;CUTV;17546,23;318
202502;2025-02-16;RTL Living;LTV;2196281,83;44850
202502;2025-02-17;Vivid Red;LTV;81490,63;7760
202502;2025-02-18;24Kitchen;CUTV;16482,95;392
202502;2025-02-18;RTV HB;LTV;33597,39;1612
202502;2025-02-19;CNBC Europe;LTV;19435,57;256
202502;2025-02-20;RTL Kockica;LTV;1077499,4;15613
202502;2025-02-21;Arenasport 1;IR;14304,36;339
202502;2025-02-22;CineStar TV Action & Thriller;IR;32065,1;373
202502;2025-02-22;Nickelodeon hrvatski;CUTV;109733,86;1977
202502;2025-02-22;Radio HR2;LTV;15967,1;122
202502;2025-02-22;STAR Crime;IR;38689,73;448
202502;2025-02-23;AMC;IR;56924,2;704
202502;2025-02-23;CMC - Croatian Music Channel;LTV;798693,07;7830
202502;2025-02-23;Klape i Tambure;LTV;240555,95;2827
202502;2025-02-23;PLAVA Vinkovačka;CUTV;4312,92;115
202502;2025-02-24;HBO 2;LTV;355954,54;9442
202502;2025-02-26;CGTN;LTV;5582,82;223
202502;2025-02-26;TV1000;LTV;302952,36;6240
202502;2025-02-26;ZDF;LTV;25238,65;296
202502;2025-02-27;RTS 1;LTV;34655,31;650
202502;2025-02-28;Arena Fight;LTV;125016,15;2795
202502;2025-02-28;Private TV;IR;1426,34;128
202502;2025-02-28;Viasat Nature;LTV;191435,18;5092
202503;2025-03-01;Vivid Red;LTV;105607,02;4021
202503;2025-03-02;24Kitchen;CUTV;17372;326
202503;2025-03-02;RTV HB;LTV;41700,67;1843
202503;2025-03-03;CNBC Europe;LTV;10360,72;259
202503;2025-03-04;History;CUTV;27387,28;466
202503;2025-03-04;N1;IR;24539,76;467
202503;2025-03-06;Stingray Classica;LTV;19713,25;220
202503;2025-03-07;Arenasport 10;LTV;13738,26;259
202503;2025-03-08;DM SAT;LTV;193822,78;3003
202503;2025-03-08;Vivid TV;LTV;124415,5;5725
202503;2025-03-09;Zdrava TV;LTV;6334,55;190
202503;2025-03-10;TV1000;LTV;287737,8;5823
202503;2025-03-10;ZDF;LTV;25852,81;239
202503;2025-03-11;RTS 1;LTV;74804,16;1826
202503;2025-03-12;Arena Fight;LTV;200903,46;4124
202503;2025-03-12;Private TV;IR;1338,3;178
202503;2025-03-12;Viasat Nature;LTV;354815,04;8363
202503;2025-03-13;Cinestar TV Premiere 2;LTV;37769,53;702
202503;2025-03-14;Hit mjeseca;LTV;641501,22;12727
202503;2025-03-15;Euronews;LTV;9984,26;613
202503;2025-03-16;Cinestar TV 2;IR;30285,45;381
202503;2025-03-17;HRT 2;LTV;9057198,85;105510
202503;2025-03-17;OTV;LTV;323266,43;6368
202503;2025-03-18;Cinemax;CUTV;9527,73;176
202503;2025-03-20;Toon Kids;CUTV;7627,01;290
202503;2025-03-20;Z1;CUTV;23988,11;528
202503;2025-03-21;HRT 4;LTV;3573493,56;47134
202503;2025-03-21;NickMusic;LTV;62593,01;774
202503;2025-03-21;STAR Movies;LTV;879339,65;13914
202503;2025-03-22;Nova TV;IR;402848,09;5325
202503;2025-03-23;RTL;CUTV;704254;8822
202503;2025-03-23;Sport 1;LTV;261978,78;4478
202503;2025-03-24;Blue Hustler;LTV;100976,23;6609
202503;2025-03-24;TV SLO 2;LTV;2133,87;165
202503;2025-03-26;Al Jazeera;LTV;128648,13;2834
202503;2025-03-26;Arenasport 8;LTV;166249,72;2853
202503;2025-03-26;Cinestar TV Fantasy;CUTV;55003,92;802
202503;2025-03-26;MUZZIK mix;LTV;35412,69;655
202503;2025-03-26;Nick Jr. hrvatski;IR;9518,93;195
202503;2025-03-27;Radio yammatFM;LTV;22323,36;119
202503;2025-03-27;STAR Life;LTV;534458,51;8449
202503;2025-03-29;HRT 1;IR;213372,2;3995
202503;2025-03-29;Hustler TV;LTV;87340,46;6710
202503;2025-03-31;Cinestar 2;LTV;6706,41;186
202504;2025-04-01;HRT 2;LTV;11908111,06;109167
202504;2025-04-01;OTV;LTV;129190,64;2723
202504;2025-04-02;Cinemax;CUTV;13101,5;212
202504;2025-04-04;Nickelodeon hrvatski;LTV;1102333,23;6774
202504;2025-04-05;HBO;CUTV;71961,09;896
202504;2025-04-05;Kanal Ri;LTV;32989;1839
202504;2025-04-05;PLAVA Vinkovačka;LTV;55471,76;3110
202504;2025-04-05;Pink BH;LTV;116652,51;691
202504;2025-04-06;Arenasport 6;LTV;186445,17;9553
202504;2025-04-09;CGTN;LTV;6916,65;278
202504;2025-04-09;ICTbusiness TV;LTV;964,13;143
202504;2025-04-10;Al Jazeera;LTV;97290,79;2231
202504;2025-04-10;Arenasport 8;LTV;153256,96;3247
202504;2025-04-10;Cinestar TV Fantasy;CUTV;56695,33;816
202504;2025-04-10;MUZZIK mix;LTV;29245,89;502
202504;2025-04-10;Nick Jr. hrvatski;IR;4370,45;115
202504;2025-04-11;Radio yammatFM;LTV;23573,96;121
202504;2025-04-11;STAR Life;LTV;585945,52;11380
202504;2025-04-13;HRT 1;IR;247475,19;4666
202504;2025-04-13;Hustler TV;LTV;90934,49;6731
202504;2025-04-14;Cinestar TV Comedy & Family;IR;12760,72;205
202504;2025-04-14;History 2;LTV;457395,46;9128
202504;2025-04-14;Laudato TV;LTV;842483,14;7403
202504;2025-04-15;Pickbox TV;LTV;1531576,83;22233
202504;2025-04-15;RTL Passion;LTV;265428,45;2850
202504;2025-04-16;N1;CUTV;28514,45;580
202504;2025-04-16;Radio Split;LTV;22605,13;139
202504;2025-04-16;Sportska Televizija;LTV;219880,02;9929
202504;2025-04-17;CGTN Documentary;LTV;36670,79;2016
202504;2025-04-17;Slavonska TV;LTV;34066,65;1892
202504;2025-04-18;Toon Kids;LTV;122058,83;1492
202504;2025-04-18;Z1;LTV;91681,49;3772
202504;2025-04-21;TV Zapad;LTV;15422,96;1507
202504;2025-04-23;Pink Extra;LTV;5005,5;132
202504;2025-04-23;RTL Crime;IR;11186,92;184
202504;2025-04-24;Private TV;CUTV;7110,22;606
202504;2025-04-27;Nickelodeon engleski;CUTV;2441,79;103
202504;2025-04-27;RAI Scuola;LTV;5910,28;170
202504;2025-04-28;Cinestar TV 2;CUTV;33116,99;441
202505;2025-05-01;CGTN Documentary;LTV;40883,58;1971
202505;2025-05-01;Slavonska TV;LTV;45018,89;2187
202505;2025-05-02;Toon Kids;LTV;150200,25;1642
202505;2025-05-03;Z1;CUTV;19097,21;400
202505;2025-05-04;HRT 4;LTV;4402448,5;58968
202505;2025-05-06;Nautical Channel;LTV;19872,55;337
202505;2025-05-06;RTL;CUTV;1313905,36;18164
202505;2025-05-06;Trend TV;LTV;19496,18;978
202505;2025-05-07;Cartoon Network;LTV;69686,58;691
202505;2025-05-07;MAXSport 2;CUTV;8174,94;339
202505;2025-05-08;CineStar TV 1;CUTV;94831,43;1322
202505;2025-05-08;Cinestar TV Fantasy;LTV;559855,85;16134
202505;2025-05-09;Pickbox 2;LTV;22883,19;330
202505;2025-05-11;RAI Scuola;LTV;5058,91;151
202505;2025-05-11;Viasat Kino;CUTV;25144,98;365
202505;2025-05-12;Cinestar TV 2;CUTV;38235,42;544
202505;2025-05-14;Balkanika;LTV;8901,24;260
202505;2025-05-15;Arenasport 1;LTV;4736014,43;40509
202505;2025-05-16;CineStar TV Action & Thriller;LTV;1478665,2;30125
202505;2025-05-16;Cinestar Comedy & Family;LTV;5946,61;191
202505;2025-05-16;HRT 3;IR;62736,66;1080
202505;2025-05-16;STAR Crime;LTV;1072722,3;10734
202505;2025-05-18;AMC;CUTV;71905,95;861
202505;2025-05-20;Crime & Investigation;LTV;466333,96;4897
202505;2025-05-22;Kino TV;LTV;394663,49;11365
202505;2025-05-22;Nick Jr. hrvatski;CUTV;72878,23;1044
202505;2025-05-26;Cinestar TV Comedy & Family;CUTV;45799,37;639
202505;2025-05-26;Disney Junior;LTV;218078,63;2131
202505;2025-05-26;Radio Top;LTV;63076,4;289
202505;2025-05-28;Radio HR1;LTV;22359,94;258
202505;2025-05-29;RTS Svet;LTV;118735,01;1778
202505;2025-05-30;Radio Katolicki;LTV;19831,7;145
202505;2025-05-31;Super RTL;LTV;7009,05;106
202501;2025-01-01;Cinestar Fantasy;LTV;14126,23;276
202501;2025-01-01;Viasat Explore;LTV;819143,34;16053
202501;2025-01-01;ZZ TV;LTV;4414,79;470
202501;2025-01-03;Flashback;LTV;16010,63;410
202501;2025-01-04;Jugoton;LTV;134026,54;1952
202501;2025-01-04;MTV 00s;LTV;220875,48;1862
202501;2025-01-04;National Geographic;CUTV;62401,47;1107
202501;2025-01-05;Cinemax;IR;11170,18;175
202501;2025-01-06;Jeka;LTV;18036,65;713
202501;2025-01-07;E! Entertainment;LTV;90392,39;1898
202501;2025-01-07;Fashion TV;LTV;14488,03;232
202501;2025-01-07;Radio Happy FM;LTV;74583,85;370
202501;2025-01-08;HBO;IR;25213,05;348
202501;2025-01-08;Nick Jr. engleski;LTV;30111,88;477
202501;2025-01-09;EroXXX;LTV;162216,33;10772
202501;2025-01-10;Brazzers TV;LTV;80730,03;8488
202501;2025-01-10;RTL;IR;382122,61;5997
202501;2025-01-11;Epic Drama;CUTV;20980,62;311
202501;2025-01-13;Cinestar TV Fantasy;IR;32847,06;417
202501;2025-01-13;Doma TV;LTV;7646483,78;56788
202501;2025-01-13;GameHub;LTV;4954,57;270
202501;2025-01-14;Dizi;LTV;45789,76;734
202501;2025-01-14;Hayat;LTV;186956,52;3638
202501;2025-01-15;M1 Film;CUTV;19785,61;330
202501;2025-01-15;RTL Living;LTV;1990182,51;36533
202501;2025-01-16;Vivid Red;LTV;83275,29;7083
202501;2025-01-17;24Kitchen;CUTV;15375,69;325
202501;2025-01-18;CNBC Europe;LTV;8683,42;340
202501;2025-01-19;Arenasport 4;CUTV;13272,76;309
202501;2025-01-19;History;CUTV;61905,06;1067
202501;2025-01-19;N1;IR;32127,52;643
202501;2025-01-20;Arenasport 1;IR;31156,92;407
202501;2025-01-21;CineStar TV Action & Thriller;IR;41730,19;537
202501;2025-01-21;Nickelodeon hrvatski;CUTV;123615,11;2328
202501;2025-01-21;Radio HR2;LTV;15539,4;141
202501;2025-01-21;STAR Crime;IR;41299,36;571
202501;2025-01-22;AMC;IR;23947,42;335
202501;2025-01-22;CMC - Croatian Music Channel;LTV;577794,01;4840
202501;2025-01-22;Klape i Tambure;LTV;187985,33;1960
202501;2025-01-23;HBO 2;LTV;548179;7802
202501;2025-01-25;CGTN;LTV;4310,6;276
202501;2025-01-25;TV1000;LTV;283563,04;6269
202501;2025-01-25;ZDF;LTV;34289,59;306
202501;2025-01-26;RTS 1;LTV;103725,68;2053
202501;2025-01-27;Arena Fight;LTV;333963,67;6373
202501;2025-01-27;Private TV;IR;1663,66;185
202501;2025-01-27;Viasat Nature;LTV;601502,05;14454
202501;2025-01-28;Cinestar TV Premiere 2;LTV;35238,4;912
202501;2025-01-29;Hit mjeseca;LTV;520193,94;16707
202501;2025-01-30;Da Vinci;LTV;30156,13;963
202501;2025-01-30;Hustler TV;CUTV;5354,42;612
202501;2025-01-30;RTS 3;LTV;4284,91;296
202501;2025-01-31;Disney Junior;IR;6180,22;120
202501;2025-01-31;FTV;LTV;25248,98;756
202501;2025-01-31;History 2;CUTV;15260,8;318
202501;2025-01-31;Laudato TV;CUTV;18334,22;457
202502;2025-02-01;24Kitchen;CUTV;17220,01;375
202502;2025-02-01;RTV HB;LTV;43350,6;2351
202502;2025-02-02;CNBC Europe;LTV;9253,8;319
202502;2025-02-03;Arenasport 4;CUTV;9090,58;186
202502;2025-02-03;History;CUTV;42697,59;762
202502;2025-02-03;N1;IR;17062,42;400
202502;2025-02-05;Stingray Classica;LTV;23590,86;261
202502;2025-02-06;Arenasport 10;LTV;7181,09;172
202502;2025-02-07;DM SAT;LTV;191352,77;2885
202502;2025-02-07;Vivid TV;LTV;89804,24;7128
202502;2025-02-08;Zdrava TV;LTV;7883,22;251
202502;2025-02-09;Epic Drama;LTV;215759,95;3952
202502;2025-02-10;RTS 1;LTV;71332,95;1676
202502;2025-02-11;Arena Fight;LTV;289982,47;6037
202502;2025-02-11;Private TV;IR;1313,32;166
202502;2025-02-11;Viasat Nature;LTV;471414,24;10659
202502;2025-02-12;Cinestar TV Premiere 2;LTV;39188,69;910
202502;2025-02-13;Hit mjeseca;LTV;415908,38;10109
202502;2025-02-14;Euronews;LTV;19763,55;657
202502;2025-02-15;Cinestar TV 2;IR;27737,37;321
202502;2025-02-16;HRT 2;LTV;16580849,64;139863
202502;2025-02-16;OTV;LTV;451755,25;9923
202502;2025-02-17;Cinemax;CUTV;27843,18;322
202502;2025-02-19;Nickelodeon hrvatski;LTV;1116236,69;7418
202502;2025-02-20;HRT 4;LTV;4676870,05;56675
202502;2025-02-20;NickMusic;LTV;73215,1;919
202502;2025-02-20;STAR Movies;LTV;938360,11;17613
202502;2025-02-21;Nova TV;IR;428608,52;6979
202502;2025-02-22;RTL;CUTV;724888,51;10258
202502;2025-02-22;Sport 1;LTV;21608,66;1117
202502;2025-02-23;Blue Hustler;LTV;110846,42;6036
202502;2025-02-25;Al Jazeera;LTV;122777,44;2495
202502;2025-02-25;Arenasport 8;LTV;139041,45;3262
202502;2025-02-25;Cinestar TV Fantasy;CUTV;44217,36;605
202502;2025-02-25;MUZZIK mix;LTV;27890,7;629
202502;2025-02-25;Nick Jr. hrvatski;IR;15802,94;303
202502;2025-02-26;Radio yammatFM;LTV;23209,06;116
202502;2025-02-26;STAR Life;LTV;486123,82;7564
202502;2025-02-28;HRT 1;IR;256222,47;5187
202502;2025-02-28;Hustler TV;LTV;140940,47;3738
202503;2025-03-03;Nickelodeon hrvatski;LTV;741732,84;4955
202503;2025-03-04;HBO;CUTV;30069,9;437
202503;2025-03-04;Kanal Ri;LTV;52016,67;1129
202503;2025-03-04;PLAVA Vinkovačka;LTV;58898,5;1667
202503;2025-03-04;Pink BH;LTV;100513,79;532
202503;2025-03-05;Arenasport 6;LTV;901181,73;11115
202503;2025-03-08;CGTN;LTV;4209,65;265
202503;2025-03-08;ICTbusiness TV;LTV;719,57;203
202503;2025-03-10;Radio yammatFM;LTV;20158,72;104
202503;2025-03-10;STAR Life;LTV;515612,56;7789
202503;2025-03-12;HRT 1;IR;219190,28;5137
202503;2025-03-12;Hustler TV;LTV;98102,73;5989
202503;2025-03-13;Cinestar TV Comedy & Family;IR;14280,82;238
202503;2025-03-13;History 2;LTV;387869,84;7383
202503;2025-03-13;Laudato TV;LTV;874713,6;6900
202503;2025-03-14;Pickbox TV;LTV;1433872,18;28070
202503;2025-03-14;RTL Passion;LTV;313664,36;3197
202503;2025-03-15;N1;CUTV;20086,08;882
202503;2025-03-15;Radio Split;LTV;26294,45;182
202503;2025-03-15;Sportska Televizija;LTV;245647,33;12168
202503;2025-03-16;CGTN Documentary;LTV;36049,5;1874
202503;2025-03-16;Slavonska TV;LTV;75005,96;2636
202503;2025-03-17;Toon Kids;LTV;142608,99;1664
202503;2025-03-17;Z1;LTV;626589,96;11930
202503;2025-03-20;TV Zapad;LTV;17519,64;1399
202503;2025-03-22;Pink Extra;LTV;7466,16;252
202503;2025-03-22;RTL Crime;IR;35195,65;462
202503;2025-03-23;Private TV;CUTV;5353,78;443
202503;2025-03-26;RAI Scuola;LTV;7151,19;137
202503;2025-03-27;Cinestar TV 2;CUTV;37022,26;494
202503;2025-03-29;Balkanika;LTV;14593,99;389
202503;2025-03-30;Doku TV;IR;5246,9;125
202503;2025-03-31;RTL 2;LTV;6631574,37;64309
202504;2025-04-01;Toon Kids;LTV;164574,4;1679
202504;2025-04-01;Z1;LTV;331599,07;7014
202504;2025-04-04;RTL;LTV;17414627,32;124782
202504;2025-04-05;Nautical Channel;LTV;20193,43;430
202504;2025-04-05;Trend TV;LTV;17503,32;1308
202504;2025-04-05;VTV;LTV;25383,42;1593
202504;2025-04-06;Cartoon Network;LTV;80221,34;864
202504;2025-04-06;MAXSport 2;CUTV;10896,45;473
202504;2025-04-07;CineStar TV 1;CUTV;131135,2;1659
202504;2025-04-07;Cinestar TV Fantasy;LTV;733500,08;18269
